"V1" "V2" "V3" "V4" "V5"
"73" 0.574756541596515 0.591639871382637 0.151473062091352 0.879457573779522 0.41626757376362
"74" 0.152262547355424 0.0932475884244373 0.126153934197248 0.431951498630542 0.218823251985929
"75" 0.644833278105003 0.77491961414791 0.398804151407348 0.648112165764814 0.688328280588809
"76" 0.520007272502554 0.652733118971061 0.348387373858333 0.375096326822705 0.558306126338472
"77" 0.568794101845926 0.665594855305466 0.557806569629416 0.184834149993478 0.526132055162852
"78" 0.405348051228643 0.501607717041801 0.0845469524040323 0.762069215881706 0.384538376384896
"79" 0.574443230801044 0.816720257234727 0.580368112670072 0.879457573779522 0.814386106777018
"80" 0.230568397370851 0.29903536977492 0.134239363260451 0.537928287085493 0.274471667806801
"81" 0.195308357506359 0.47588424437299 0.651870961301186 0.431951498630542 0.357295874503917
"82" 0.388045018426088 0.498392282958199 0.435109676650442 0.586407851809814 0.45492618856533
"83" 0.587555113984672 0.90032154340836 0.729311266753165 0.698315995851059 0.948956831360198
"84" 0.849201805033812 0.601286173633441 0.090701213861132 0.431951498630542 0.576220641868586
"85" 0.268621668573135 0.369774919614148 0.170181396165586 0.813835943159381 0.369915383554124
"86" 0.696088010646013 0.710610932475884 0.514533088885132 0.586407851809814 0.572649201495448
"87" 0.655367783852765 0.630225080385852 0.201161614766783 0.648112165764814 0.554680753802558
"88" 0.520007272502554 0.697749196141479 0.535864850877831 0.235132365207418 0.625793994945084
"89" 0.42033900989286 0.646302250803859 0.261167896812603 0.537928287085493 0.42031553781732
"90" 0.53738914958334 0.35048231511254 0.111003242028016 0.375096326822705 0.54238203256085
"91" 0.38875605607787 0.803858520900322 0.627390341539696 0.879457573779522 0.686698698451642
"92" 0.436530366541305 0.565916398713826 0.274506164680522 0.698315995851059 0.427252367427227
"93" 0.128324996162024 0.42443729903537 0.381469226123769 0.698315995851059 0.0765147146188614
"94" 0.499815117673414 0.668810289389068 0.435109676650442 0.478500208370274 0.550086891651888
"95" 0.159830350036418 0.292604501607717 0.00368351386838143 0.431951498630542 0.174849813934362
"96" 0.595005036148038 0.559485530546624 0.332621505953417 0.431951498630542 0.399923456078465
"97" 0.398314772638361 0.662379421221865 0.381469226123769 0.537928287085493 0.44014353533286
"98" 0.195308357506359 0.414790996784566 0.651870961301186 0.375096326822705 0.357295874503917
"99" 0.661662063811353 0.681672025723473 0.381469226123769 0.276878336588371 0.529696658313087
"100" 0.510269166585699 0.501607717041801 0.170181396165586 0.813835943159381 0.507206372784924
"101" 0.260588528967486 0.29903536977492 0.398804151407348 0.330754098579341 0.346576482459438
"102" 0.770470460712514 0.790996784565916 0.473660167079613 0.879457573779522 0.742197349766486
"103" 0.578199312791976 0.556270096463023 0.398804151407348 0.276878336588371 0.436023626171347
"104" 0.255731117488761 0.414790996784566 0.103921070155539 0.537928287085493 0.337814049226906
"105" 0.429320233895678 0.385852090032154 0.201161614766783 0.813835943159381 0.334243585921134
"106" 0.336039990393786 0.47588424437299 0.0580059419752306 0.235132365207418 0.370217711115927
"107" 0.838144518631749 0.794212218649518 0.557806569629416 0.586407851809814 0.816577591096899
"108" 0.933642753789908 0.488745980707395 0.19043410482179 0.648112165764814 0.500868127307316
"109" 0.514171565137679 0.42443729903537 0.090701213861132 0.537928287085493 0.453163713068681
"110" 0.800747091354065 0.919614147909968 0.872315059239456 0.478500208370274 0.995677623968802
"111" 0.401132830165165 0.479099678456592 0.0845469524040323 0.586407851809814 0.36684574021004
"112" 0.481679511431888 0.289389067524116 0.0182670839374304 0.14628681327569 0.41805607451107
"113" 0.513196866427127 0.440514469453376 0.180110313162986 0.586407851809814 0.535070989339471
"114" 0.609814931863165 0.57556270096463 0.151473062091352 0.478500208370274 0.511748884360172
"115" 0.38875605607787 0.598070739549839 0.535864850877831 0.276878336588371 0.392055102143939
"116" 0.388045018426088 0.745980707395498 0.729311266753165 0.586407851809814 0.622544675555337
"117" 0.45962076036697 0.729903536977492 0.651870961301186 0.762069215881706 0.587611629806551
"118" 0.60273328459043 0.360128617363344 0.0312494270487436 0.586407851809814 0.357438034231601
"119" 0.499815117673414 0.540192926045016 0.493801456461118 0.330754098579341 0.531226918237214
"120" 0.477693450646586 0.463022508038585 0.274506164680522 0.932657205166915 0.394849038930028
"121" 0.344939311389505 0.54983922829582 0.416681108881079 0.537928287085493 0.441331033388062
"122" 0.468015725477365 0.720257234726688 0.784371301252558 0.478500208370274 0.646119239626103
"123" 0.468015725477365 0.527331189710611 0.223863410653071 0.478500208370274 0.492017707048757
"124" 0.53738914958334 0.530546623794212 0.332621505953417 0.698315995851059 0.50574267173399
"125" 0.813927915476257 0.697749196141479 0.416681108881079 0.235132365207418 0.656913569141913
"126" 0.826761025098937 0.733118971061093 0.45409947520914 0.537928287085493 0.713478548459286
"127" 0.436530366541305 0.591639871382637 0.332621505953417 0.586407851809814 0.43922249187054
"128" 0.264212953838001 0.218649517684887 0.248287429082999 0.762069215881706 0.207297167646059
"129" 0.0484904806678422 0.401929260450161 0.348387373858333 0.698315995851059 0.0787037961403902
"130" 0.520977826402094 0.479099678456592 0.364666797680412 0.762069215881706 0.501269816531701
"131" 0.695499217257465 0.62379421221865 0.0971564996669895 0.431951498630542 0.57873976377619
"132" 0.426908203711559 0.681672025723473 0.557806569629416 0.375096326822705 0.491053770268919
"133" 0.397256351877963 0.511254019292605 0.19043410482179 0.648112165764814 0.414183987556073
"134" 0.345677600588145 0.504823151125402 0.30259286301709 0.648112165764814 0.373229794548163
"135" 0.364338656321446 0.536977491961415 0.473660167079613 0.698315995851059 0.405059370030466
"136" 0.468350509903207 0.585209003215434 0.364666797680412 0.813835943159381 0.446605950999208
"137" 0.37229422454257 0.501607717041801 0.111003242028016 0.431951498630542 0.430937724619095
"138" 0.477693450646586 0.585209003215434 0.348387373858333 0.431951498630542 0.481407776974941
"139" 0.607970133804873 0.971061093247588 0.812961805376277 0.478500208370274 0.961269997111476
"140" 0.477693450646586 0.463022508038585 0.274506164680522 0.932657205166915 0.394849038930028
"141" 0.398314772638361 0.501607717041801 0.223863410653071 0.184834149993478 0.452705373871303
"142" 0.282107643013957 0.823151125401929 0.473660167079613 0.698315995851059 0.698992812307588
"143" 0.140202919534023 0.379421221864952 0.398804151407348 0.648112165764814 0.162490065733563
"144" 0.599645871301088 0.662379421221865 0.398804151407348 0.586407851809814 0.553351150521704
"145" 0.578199312791976 0.565916398713826 0.398804151407348 0.375096326822705 0.436023626171347
"146" 0.172361245254835 0.514469453376206 0.603559387552338 0.648112165764814 0.319723715806825
"147" 0.439608689959593 0.678456591639871 0.557806569629416 0.478500208370274 0.527425172208335
"148" 0.813927915476257 0.581993569131833 0.348387373858333 0.698315995851059 0.553177473834928
"149" 0.345677600588145 0.710610932475884 0.45409947520914 0.648112165764814 0.475338058663054
"150" 0.544418431505044 0.707395498392283 0.627390341539696 0.698315995851059 0.574261042347699
"151" 0.212305199965966 0.270096463022508 0.580368112670072 0.537928287085493 0.304312540573024
"152" 0.364338656321446 0.543408360128617 0.416681108881079 0.698315995851059 0.405059370030466
"153" 0.345677600588145 0.707395498392283 0.627390341539696 0.586407851809814 0.476022906537585
"154" 0.885635197394894 0.463022508038585 0.142676209888969 0.698315995851059 0.509720817174549
"155" 0.0948486067563032 0.257234726688103 0.30259286301709 0.330754098579341 0.325690789718966
"156" 0.153690054583361 0 0.142676209888969 0.431951498630542 0.219147025057688
"157" 0.106165947296782 0.418006430868167 0.223863410653071 0.698315995851059 0.141178378036546
"158" 0 0.0964630225080386 0 0.932657205166915 0
"159" 0.653265317384876 0.52411575562701 0.0534876149385717 0.0662914220486576 0.54238203256085
"160" 0.282107643013957 0.633440514469453 0.0627769593630711 0.330754098579341 0.393589441507891
"161" 0.550465577002394 0.385852090032154 0.151473062091352 0.537928287085493 0.391320439807539
"162" 0.447783903589461 0.562700964630225 0.473660167079613 0.813835943159381 0.431577256318047
"163" 0.599645871301088 0.742765273311897 0.45409947520914 0.586407851809814 0.709520366873475
"164" 0.249209029101021 0.469453376205788 0.30259286301709 0.478500208370274 0.432532739725609
"165" 0.181917342940274 0.466237942122186 0.274506164680522 0.431951498630542 0.382364839403857
"166" 0.264212953838001 0.196141479099678 0.0580059419752306 0.648112165764814 0.217850994165518
"167" 0.527755422491181 0.401929260450161 0.0678085723722795 0.586407851809814 0.517020887037485
"168" 0.599645871301088 0.823151125401929 0.651870961301186 0.648112165764814 0.864725318787521
"169" 0.147474527303945 0.0771704180064309 0.812961805376277 0.0662914220486576 0.219213922081727
"170" 0.626337600918792 0.971061093247588 0.651870961301186 0.762069215881706 0.931161005165935
"171" 0.0593642206487975 0.254019292604502 0.118411387620891 0.813835943159381 0.11171101370592
"172" 0.813927915476257 0.813504823151125 0.651870961301186 0.431951498630542 0.891000966981652
"173" 0.447444234015299 0.639871382636656 0.19043410482179 0.14628681327569 0.465779258149816
"174" 0.770470460712514 0.7491961414791 0.603559387552338 0.813835943159381 0.67769753109261
"175" 0.42033900989286 0.42443729903537 0.160638560180396 0.431951498630542 0.43626280365239
"176" 0.546330398341 0.440514469453376 0.416681108881079 0.375096326822705 0.54296655864756
"177" 0.0282835146738934 0.0771704180064309 0.0229210014580571 0.276878336588371 0.0944321508330788
"178" 0.564702832505823 0.536977491961415 0.364666797680412 0.648112165764814 0.400989726721214
"179" 0.115075425900423 0.209003215434084 0.223863410653071 0.330754098579341 0.344552959315718
"180" 0.549512201234291 0.778135048231511 0.812961805376277 0.478500208370274 0.792222327992829
"181" 0.468015725477365 0.456591639871383 0.274506164680522 0.879457573779522 0.428411487478534
"182" 0.0530372459257098 0.337620578778135 0.261167896812603 0.813835943159381 0.0630059721695433
"183" 0.491598484645818 0.710610932475884 0.651870961301186 0.431951498630542 0.630139811711649
"184" 0.432758451244556 0.839228295819936 0.535864850877831 0.537928287085493 0.823370910254593
"185" 0.578199312791976 0.514469453376206 0.332621505953417 0.431951498630542 0.436023626171347
"186" 0.695499217257465 1 0.677011272611858 0.698315995851059 0.961310920537044
"187" 0.770470460712514 0.826366559485531 0.514533088885132 0.762069215881706 0.8383679684504
"188" 0.503416604885957 0.469453376205788 0.627390341539696 0.537928287085493 0.537431022912739
"189" 0.44438345610826 0.768488745980707 0.30259286301709 0.537928287085493 0.689335243634964
"190" 0.416868267314581 0.594855305466238 0.702821340058883 0.431951498630542 0.373776366478229
"191" 0.885635197394894 0.585209003215434 0.170181396165586 0.762069215881706 0.504076069208452
"192" 0.438583355507429 0.45016077170418 0.142676209888969 0.648112165764814 0.35489578570075
"193" 0.539309167001666 0.440514469453376 0.223863410653071 0.478500208370274 0.540806004707385
"194" 0.18416977086641 0.533762057877814 0.903098429048707 0.478500208370274 0.351923543645954
"195" 0.561233464503942 0.745980707395498 0.651870961301186 0.762069215881706 0.69004210313179
"196" 0.376251628190523 0.456591639871383 0.332621505953417 0.537928287085493 0.374496182606832
"197" 0.429320233895678 0.581993569131833 0.398804151407348 0.431951498630542 0.381943494410943
"198" 0.677758786546757 0.790996784565916 0.416681108881079 0.276878336588371 0.806493249978207
"199" 0.140202919534023 0.308681672025724 0.473660167079613 0.813835943159381 0.147103768390711
"200" 0.0438332073670296 0.212218649517685 0.473660167079613 0.648112165764814 0.112076339538353
"201" 0.376251628190523 0.57556270096463 0.493801456461118 0.478500208370274 0.385953844880811
"202" 0.544418431505044 0.594855305466238 0.30259286301709 0.762069215881706 0.423296391328021
"203" 0.665250046470026 0.691318327974277 0.381469226123769 0.813835943159381 0.557177688296712
"204" 0.479355609665668 0.434083601286174 0.223863410653071 0.762069215881706 0.468695779963947
"205" 0.264212953838001 0.282958199356913 0.288311411730046 0.330754098579341 0.251177881351502
"206" 0.0543177608934037 0.385852090032154 0.288311411730046 0.537928287085493 0.112902293549975
"207" 0.488299404306018 0.90032154340836 0.784371301252558 0.431951498630542 0.904630615180806
"208" 0.411644652928489 0.327974276527331 0.0534876149385717 0.276878336588371 0.420870079212448
"209" 0.553956721838596 0.52411575562701 0.580368112670072 0.698315995851059 0.506916297813635
"210" 0.53738914958334 0.62379421221865 0.514533088885132 0.762069215881706 0.500095463516942
"211" 0.725615608036492 0.771704180064309 0.45409947520914 0.478500208370274 0.73448886084398
"212" 0.549512201234291 0.778135048231511 0.812961805376277 0.478500208370274 0.792222327992829
"213" 0.0229516868613538 0.0996784565916399 0.0344140650881236 0.648112165764814 0.0871215375335111
"214" 0.403593427347215 0.42443729903537 0.30259286301709 0.762069215881706 0.31330215605791
"215" 0.118171447176562 0.369774919614148 0.332621505953417 0.330754098579341 0.12666241485817
"216" 0.148915802055797 0.427652733118971 0.651870961301186 0.276878336588371 0.18378656213392
"217" 0.838144518631749 0.536977491961415 0.103921070155539 0.431951498630542 0.577712029562796
"218" 0.147474527303945 0.0771704180064309 0.812961805376277 0.0662914220486576 0.219213922081727
"219" 0.0123008330917672 0.488745980707395 0.729311266753165 0.375096326822705 0.15323677247022
"220" 0.436530366541305 0.488745980707395 0.160638560180396 0.478500208370274 0.459675379077666
"221" 0.42033900989286 0.469453376205788 0.274506164680522 0.431951498630542 0.43626280365239
"222" 0.468350509903207 0.659163987138264 0.473660167079613 0.762069215881706 0.451151329305813
"223" 0.520007272502554 0.472668810289389 0.134239363260451 0.879457573779522 0.490644359566877
"224" 0.546330398341 0.456591639871383 0.651870961301186 0.586407851809814 0.518193074672314
"225" 0.280926001522639 0.67524115755627 0.398804151407348 0.375096326822705 0.474196528895607
"226" 0.578199312791976 0.565916398713826 0.398804151407348 0.375096326822705 0.436023626171347
"227" 0.701379871721917 0.334405144694534 0.00799604174068766 0.14628681327569 0.399923456078465
"228" 0.556491259906414 0.913183279742765 0.627390341539696 0.586407851809814 0.923451171953756
"229" 0.249209029101021 0.446945337620579 0.317359789168927 0.537928287085493 0.421139880267075
"230" 0.741242198253985 0.308681672025724 0.0108596881428074 0.431951498630542 0.48477326230319
"231" 0.624203833260222 0.639871382636656 0.435109676650442 0.586407851809814 0.523889760269675
"232" 0.260588528967486 0.106109324758842 0.142676209888969 0.276878336588371 0.346576482459438
"233" 0.195308357506359 0.418006430868167 0.651870961301186 0.431951498630542 0.357295874503917
"234" 0.520977826402094 0.620578778135048 0.627390341539696 0.478500208370274 0.539051917445769
"235" 0.428631528237526 0.585209003215434 0.180110313162986 0.431951498630542 0.440622893170207
"236" 0.468015725477365 0.463022508038585 0.19043410482179 0.375096326822705 0.496539776665864
"237" 0.229309177435793 0.501607717041801 0.651870961301186 0.537928287085493 0.410205745602621
"238" 0.574756541596515 0.704180064308682 0.332621505953417 0.276878336588371 0.622313029327095
"239" 0.560917722788347 0.344051446945338 0.398804151407348 0.698315995851059 0.50398194994053
"240" 0.561233464503942 0.620578778135048 1 0.932657205166915 0.480036242676384
"241" 0.665250046470026 0.591639871382637 0.142676209888969 0.932657205166915 0.463444268587845
"242" 0.568794101845926 0.691318327974277 0.535864850877831 0.330754098579341 0.573130034666897
"243" 0.403593427347215 0.389067524115756 0.288311411730046 0.813835943159381 0.308677668134435
"244" 0.503416604885957 0.536977491961415 0.493801456461118 0.184834149993478 0.553171351469797
"245" 0.513196866427127 0.607717041800643 0.398804151407348 0.762069215881706 0.517592529819099
"246" 0.479355609665668 0.440514469453376 0.201161614766783 0.762069215881706 0.468695779963947
"247" 0.427253047408286 0.604501607717042 0.317359789168927 0.478500208370274 0.420174397871422
"248" 0.512221568331649 0.659163987138264 0.381469226123769 0 0.491097121428811
"249" 0.499815117673414 0.559485530546624 0.514533088885132 0.276878336588371 0.531226918237214
"250" 0.45962076036697 0.443729903536978 0.30259286301709 0.813835943159381 0.448438829771541
"251" 0.513196866427127 0.485530546623794 0.30259286301709 0.537928287085493 0.544070901465405
"252" 0.510269166585699 0.736334405144695 0.651870961301186 0.537928287085493 0.687672375963808
"253" 0.95389389968847 0.427652733118971 0.0580059419752306 0.109460570166983 0.546344575370001
"254" 0.38875605607787 0.643086816720257 0.603559387552338 0.375096326822705 0.427602386976234
"255" 0.468350509903207 0.668810289389068 0.493801456461118 0.762069215881706 0.462958549196202
"256" 0.574443230801044 0.665594855305466 0.317359789168927 0.375096326822705 0.579225760503969
"257" 0.405348051228643 0.501607717041801 0.103921070155539 0.879457573779522 0.358694070011848
"258" 0.0189879329058006 0.192926045016077 0.201161614766783 0 0.144296694186435
"259" 0.838144518631749 0.536977491961415 0.103921070155539 0.431951498630542 0.577712029562796
"260" 0.447783903589461 0.610932475884244 0.535864850877831 0.762069215881706 0.436130619645302
"261" 0.450837206953341 0.672025723472669 0.557806569629416 0.648112165764814 0.453483956712009
"262" 0.943253172137071 0.643086816720257 0.30259286301709 0.586407851809814 0.515262326702213
"263" 0.544418431505044 0.553054662379421 0.180110313162986 0.537928287085493 0.466507594843508
"264" 0.925341055117795 0.871382636655949 0.651870961301186 0.586407851809814 0.918684494078676
"265" 0.426908203711559 0.546623794212219 0.729311266753165 0.431951498630542 0.457704319565959
"266" 0.436530366541305 0.598070739549839 0.473660167079613 0.431951498630542 0.46421392555806
"267" 0.527755422491181 0.553054662379421 0.261167896812603 0.879457573779522 0.47401413319209
"268" 0.587555113984672 0.186495176848875 0.0142652230366629 0.762069215881706 0.398529306842724
"269" 0.510269166585699 0.704180064308682 0.603559387552338 0.478500208370274 0.633098411219159
"270" 0.0624610948805229 0.170418006430868 0.0627769593630711 0.276878336588371 0.191311884737207
"271" 0.438583355507429 0.546623794212219 0.317359789168927 0.698315995851059 0.35029663647042
"272" 0.18416977086641 0.430868167202572 0.702821340058883 0.276878336588371 0.356521730117184
"273" 0.447783903589461 0.707395498392283 0.651870961301186 0.648112165764814 0.534638273041246
"274" 0.438583355507429 0.598070739549839 0.514533088885132 0.698315995851059 0.35029663647042
"275" 0.695499217257465 0.807073954983923 0.111003242028016 0.431951498630542 0.874579280285236
"276" 0.53738914958334 0.594855305466238 0.435109676650442 0.762069215881706 0.500095463516942
"277" 0.181917342940274 0.543408360128617 0.535864850877831 0.537928287085493 0.366312269821178
"278" 0.260588528967486 0.270096463022508 0.288311411730046 0.431951498630542 0.346576482459438
"279" 0.578199312791976 0.453376205787781 0.134239363260451 0.375096326822705 0.436023626171347
"280" 0.653265317384876 0.762057877813505 0.364666797680412 0.586407851809814 0.716875680300173
"281" 0.151308623178288 0.192926045016077 0.223863410653071 0.235132365207418 0.252112530620054
"282" 0.686351989395285 0.678456591639871 0.381469226123769 0.537928287085493 0.517427000863053
"283" 0.454221970283483 0.707395498392283 0.535864850877831 0.813835943159381 0.501676371334389
"284" 0.510269166585699 0.514469453376206 0.288311411730046 0.813835943159381 0.507206372784924
"285" 0.18416977086641 0.196141479099678 0.00148737797663842 0.537928287085493 0.340416103583224
"286" 0.412691072495776 0.662379421221865 0.651870961301186 0.478500208370274 0.448486775941402
"287" 0.499815117673414 0.559485530546624 0.514533088885132 0.375096326822705 0.531226918237214
"288" 0.384483537113727 0.479099678456592 0.201161614766783 0.375096326822705 0.426793680661606
"289" 0.148915802055797 0.382636655948553 0.332621505953417 0.698315995851059 0.145365467790682
"290" 0.24098018014843 0.372990353697749 0.235855628913216 0.698315995851059 0.412423767655536
"291" 0.0173598159901269 0.308681672025724 0.557806569629416 0.478500208370274 0.102604705247339
"292" 0.695499217257465 0.594855305466238 0.0731087476037438 0.431951498630542 0.57873976377619
"293" 0.398314772638361 0.559485530546624 0.261167896812603 0.698315995851059 0.415693902807704
"294" 0.696088010646013 0.726688102893891 0.45409947520914 0.537928287085493 0.614658214163614
"295" 0.388045018426088 0.57556270096463 0.274506164680522 0.431951498630542 0.479872737824159
"296" 0.838144518631749 0.633440514469453 0.348387373858333 0.762069215881706 0.535583839888963
"297" 0.386621688224214 0.694533762057878 0.223863410653071 0.813835943159381 0.448557388994625
"298" 0.696088010646013 0.720257234726688 0.317359789168927 0.537928287085493 0.601453659345407
"299" 0.467010908098507 0.401929260450161 0.090701213861132 0.698315995851059 0.356106073356145
"300" 0.539309167001666 0.469453376205788 0.332621505953417 0.648112165764814 0.513190266008012
"301" 0.599645871301088 0.665594855305466 0.398804151407348 0.431951498630542 0.582207394458706
"302" 0.428631528237526 0.591639871382637 0.180110313162986 0.375096326822705 0.440622893170207
"303" 0.0282835146738934 0.0932475884244373 0.0377853050533701 0.375096326822705 0.0944321508330788
"304" 0.438583355507429 0.617363344051447 0.514533088885132 0.648112165764814 0.361524340521593
"305" 1 0.47588424437299 0.0845469524040323 0.431951498630542 0.523245623273911
"306" 0.568794101845926 0.868167202572347 0.580368112670072 0.431951498630542 1
"307" 0.589420457960256 0.752411575562701 0.348387373858333 0.537928287085493 0.709757243834102
"308" 0.479355609665668 0.607717041800643 0.473660167079613 0.698315995851059 0.474362779676601
"309" 0.557124309240246 0.598070739549839 0.493801456461118 0.431951498630542 0.462321868409757
"310" 0.609814931863165 0.691318327974277 0.729311266753165 0.648112165764814 0.56376540801089
"311" 0.989261611266378 0.553054662379421 0.30259286301709 0.586407851809814 0.509984631174037
"312" 0.503416604885957 0.469453376205788 0.627390341539696 0.537928287085493 0.537431022912739
"313" 0.468350509903207 0.54983922829582 0.317359789168927 0.762069215881706 0.451151329305813
"314" 0.260588528967486 0.29903536977492 0.398804151407348 0.330754098579341 0.346576482459438
"315" 0.373014750548881 0.405144694533762 0.0344140650881236 0.109460570166983 0.375564159929875
"316" 0.409898717987981 0.594855305466238 0.288311411730046 0.698315995851059 0.398584684008125
"317" 0.0173598159901269 0.360128617363344 0.0451777231561929 0.813835943159381 0.101325476872947
